R,G,B,R.I,Thickness,Wavelength,Reflectance
8,38,74,1.988,104.8,355,47.7344
8,38,74,1.988,104.8,350,43.9246
8,38,74,1.988,104.8,345,40.0323
8,38,74,1.988,104.8,340,35.8818
8,38,74,1.988,104.8,335,31.573
8,38,74,1.988,104.8,330,26.9759
8,38,74,1.988,104.8,325,22.1552
8,38,74,1.988,104.8,320,17.2637
8,38,74,1.988,104.8,315,12.5433
8,38,74,1.988,104.8,310,8.25454
8,38,74,1.988,104.8,305,4.71577
8,38,74,1.988,104.8,300,2.24654
40,69,101,1.972,102.5,1200,97.6631
40,69,101,1.972,102.5,1195,97.6062
40,69,101,1.972,102.5,1190,97.4741
40,69,101,1.972,102.5,1185,97.2243
40,69,101,1.972,102.5,1180,96.8087
40,69,101,1.972,102.5,1175,96.2132
40,69,101,1.972,102.5,1170,95.4349
40,69,101,1.972,102.5,1165,94.4869
40,69,101,1.972,102.5,1160,93.388
40,69,101,1.972,102.5,1155,92.1424
40,69,101,1.972,102.5,1150,90.7366
40,69,101,1.972,102.5,1145,89.1661
40,69,101,1.972,102.5,1140,87.4175
40,69,101,1.972,102.5,1135,85.4907
40,69,101,1.972,102.5,1130,83.3638
40,69,101,1.972,102.5,1125,81.0447
40,69,101,1.972,102.5,1120,78.5251
40,69,101,1.972,102.5,1115,75.8105
40,69,101,1.972,102.5,1110,72.8853
40,69,101,1.972,102.5,1105,69.7351
40,69,101,1.972,102.5,1100,66.3497
40,69,101,1.972,102.5,1095,62.7236
40,69,101,1.972,102.5,1090,58.8699
40,69,101,1.972,102.5,1085,54.8086
40,69,101,1.972,102.5,1080,50.5313
40,69,101,1.972,102.5,1075,46.012
40,69,101,1.972,102.5,1070,41.2203
40,69,101,1.972,102.5,1065,36.1898
40,69,101,1.972,102.5,1060,31.0604
40,69,101,1.972,102.5,1055,26.0582
40,69,101,1.972,102.5,1050,21.4378
40,69,101,1.972,102.5,1045,17.4064
40,69,101,1.972,102.5,1040,14.0504
40,69,101,1.972,102.5,1035,11.38
40,69,101,1.972,102.5,1030,9.31725
40,69,101,1.972,102.5,1025,7.77614
40,69,101,1.972,102.5,1020,6.65431
40,69,101,1.972,102.5,1015,5.85643
40,69,101,1.972,102.5,1010,5.29372
40,69,101,1.972,102.5,1005,4.88964
40,69,101,1.972,102.5,1000,4.59051
40,69,101,1.972,102.5,995,4.35374
40,69,101,1.972,102.5,990,4.15709
40,69,101,1.972,102.5,985,3.981
40,69,101,1.972,102.5,980,3.81834
40,69,101,1.972,102.5,975,3.66725
40,69,101,1.972,102.5,970,3.51359
40,69,101,1.972,102.5,965,3.35938
40,69,101,1.972,102.5,960,3.20629
40,69,101,1.972,102.5,955,3.06087
40,69,101,1.972,102.5,950,2.91865
40,69,101,1.972,102.5,945,2.77651
40,69,101,1.972,102.5,940,2.63409
40,69,101,1.972,102.5,935,2.49229
40,69,101,1.972,102.5,930,2.35383
40,69,101,1.972,102.5,925,2.21933
40,69,101,1.972,102.5,920,2.08763
40,69,101,1.972,102.5,915,1.95479
40,69,101,1.972,102.5,910,1.82568
40,69,101,1.972,102.5,905,1.69771
40,69,101,1.972,102.5,900,1.57925
40,69,101,1.972,102.5,895,1.45787
40,69,101,1.972,102.5,890,1.34046
40,69,101,1.972,102.5,885,1.22859
40,69,101,1.972,102.5,880,1.12262
40,69,101,1.972,102.5,875,1.02136
40,69,101,1.972,102.5,870,0.912319
40,69,101,1.972,102.5,865,0.815158
40,69,101,1.972,102.5,860,0.715006
40,69,101,1.972,102.5,855,0.640593
40,69,101,1.972,102.5,850,0.516379
40,69,101,1.972,102.5,845,0.438091
40,69,101,1.972,102.5,840,0.369904
40,69,101,1.972,102.5,835,0.308918
40,69,101,1.972,102.5,830,0.253511
40,69,101,1.972,102.5,825,0.206595
40,69,101,1.972,102.5,820,0.167246
40,69,101,1.972,102.5,815,0.137137
40,69,101,1.972,102.5,810,0.115008
40,69,101,1.972,102.5,805,0.102936
40,69,101,1.972,102.5,800,0.10188
40,69,101,1.972,102.5,795,0.111988
40,69,101,1.972,102.5,790,0.133939
40,69,101,1.972,102.5,785,0.167909
40,69,101,1.972,102.5,780,0.214912
40,69,101,1.972,102.5,775,0.275339
40,69,101,1.972,102.5,770,0.349684
40,69,101,1.972,102.5,765,0.438053
40,69,101,1.972,102.5,760,0.540798
40,69,101,1.972,102.5,755,0.657083
40,69,101,1.972,102.5,750,0.789442
40,69,101,1.972,102.5,745,0.937302
40,69,101,1.972,102.5,740,1.10582
40,69,101,1.972,102.5,735,1.2848
40,69,101,1.972,102.5,730,1.48179
40,69,101,1.972,102.5,725,1.69752
40,69,101,1.972,102.5,720,1.93195
40,69,101,1.972,102.5,715,2.18399
40,69,101,1.972,102.5,710,2.45423
40,69,101,1.972,102.5,705,2.74418
40,69,101,1.972,102.5,700,3.05355
40,69,101,1.972,102.5,695,3.38083
40,69,101,1.972,102.5,690,3.72875
40,69,101,1.972,102.5,685,4.10129
40,69,101,1.972,102.5,680,4.49848
40,69,101,1.972,102.5,675,4.92124
40,69,101,1.972,102.5,670,5.36917
40,69,101,1.972,102.5,665,5.83631
40,69,101,1.972,102.5,660,6.32244
40,69,101,1.972,102.5,655,6.83372
40,69,101,1.972,102.5,650,7.37036
40,69,101,1.972,102.5,645,7.92958
40,69,101,1.972,102.5,640,8.50969
40,69,101,1.972,102.5,635,9.11335
40,69,101,1.972,102.5,630,9.743
40,69,101,1.972,102.5,625,10.4045
40,69,101,1.972,102.5,620,11.0873
40,69,101,1.972,102.5,615,11.7968
40,69,101,1.972,102.5,610,12.5276
40,69,101,1.972,102.5,605,13.284
40,69,101,1.972,102.5,600,14.0682
40,69,101,1.972,102.5,595,14.8662
40,69,101,1.972,102.5,590,15.6826
40,69,101,1.972,102.5,585,16.5181
40,69,101,1.972,102.5,580,17.3783
40,69,101,1.972,102.5,575,18.2672
40,69,101,1.972,102.5,570,19.1808
40,69,101,1.972,102.5,565,20.1132
40,69,101,1.972,102.5,560,21.0607
40,69,101,1.972,102.5,555,22.0194
40,69,101,1.972,102.5,550,22.9896
40,69,101,1.972,102.5,545,23.9762
40,69,101,1.972,102.5,540,24.9759
40,69,101,1.972,102.5,535,25.9882
40,69,101,1.972,102.5,530,27.0124
40,69,101,1.972,102.5,525,28.0454
40,69,101,1.972,102.5,520,29.0882
40,69,101,1.972,102.5,515,30.1524
40,69,101,1.972,102.5,510,31.2115
40,69,101,1.972,102.5,505,32.2648
40,69,101,1.972,102.5,500,33.3103
40,69,101,1.972,102.5,495,34.3572
40,69,101,1.972,102.5,490,35.3967
40,69,101,1.972,102.5,485,36.4343
40,69,101,1.972,102.5,480,37.4595
40,69,101,1.972,102.5,475,38.4782
40,69,101,1.972,102.5,470,39.487
40,69,101,1.972,102.5,465,40.4778
40,69,101,1.972,102.5,460,41.4515
40,69,101,1.972,102.5,455,42.4002
40,69,101,1.972,102.5,450,43.3308
40,69,101,1.972,102.5,445,44.2431
40,69,101,1.972,102.5,440,45.1356
40,69,101,1.972,102.5,435,45.9849
40,69,101,1.972,102.5,430,46.812
40,69,101,1.972,102.5,425,47.6013
40,69,101,1.972,102.5,420,48.3953
40,69,101,1.972,102.5,415,49.1133
40,69,101,1.972,102.5,410,49.7854
40,69,101,1.972,102.5,405,50.4099
40,69,101,1.972,102.5,400,50.9979
40,69,101,1.972,102.5,395,51.5678
40,69,101,1.972,102.5,390,52.1218
40,69,101,1.972,102.5,385,52.6389
40,69,101,1.972,102.5,380,53.0244
40,69,101,1.972,102.5,375,52.9301
40,69,101,1.972,102.5,370,51.613
40,69,101,1.972,102.5,365,48.8274
40,69,101,1.972,102.5,360,44.7299
40,69,101,1.972,102.5,355,39.928
40,69,101,1.972,102.5,350,34.8585
40,69,101,1.972,102.5,345,29.802
40,69,101,1.972,102.5,340,24.6854
40,69,101,1.972,102.5,335,19.5753
40,69,101,1.972,102.5,330,14.5601
40,69,101,1.972,102.5,325,9.91016
40,69,101,1.972,102.5,320,5.95989
40,69,101,1.972,102.5,315,3.07664
40,69,101,1.972,102.5,310,1.55682
40,69,101,1.972,102.5,305,1.61219
40,69,101,1.972,102.5,300,3.38554
5,31,64,1.987,105.6,1200,97.1462
5,31,64,1.987,105.6,1195,97.0873
5,31,64,1.987,105.6,1190,96.9602
5,31,64,1.987,105.6,1185,96.7172
5,31,64,1.987,105.6,1180,96.3097
5,31,64,1.987,105.6,1175,95.7284
5,31,64,1.987,105.6,1170,94.9599
5,31,64,1.987,105.6,1165,94.0331
5,31,64,1.987,105.6,1160,92.9489
5,31,64,1.987,105.6,1155,91.7213
5,31,64,1.987,105.6,1150,90.3336
5,31,64,1.987,105.6,1145,88.7903
5,31,64,1.987,105.6,1140,87.0732
5,31,64,1.987,105.6,1135,85.1799
5,31,64,1.987,105.6,1130,83.0909
5,31,64,1.987,105.6,1125,80.819
5,31,64,1.987,105.6,1120,78.3513
5,31,64,1.987,105.6,1115,75.6979
5,31,64,1.987,105.6,1110,72.8339
5,31,64,1.987,105.6,1105,69.7561
5,31,64,1.987,105.6,1100,66.4516
5,31,64,1.987,105.6,1095,62.9189
5,31,64,1.987,105.6,1090,59.1775
5,31,64,1.987,105.6,1085,55.2374
5,31,64,1.987,105.6,1080,51.0966
5,31,64,1.987,105.6,1075,46.7316
5,31,64,1.987,105.6,1070,42.1159
5,31,64,1.987,105.6,1065,37.2783
5,31,64,1.987,105.6,1060,32.3528
5,31,64,1.987,105.6,1055,27.5502
5,31,64,1.987,105.6,1050,23.1206
5,31,64,1.987,105.6,1045,19.2545
5,31,64,1.987,105.6,1040,16.0387
5,31,64,1.987,105.6,1035,13.4752
5,31,64,1.987,105.6,1030,11.4975
5,31,64,1.987,105.6,1025,10.0207
5,31,64,1.987,105.6,1020,8.94045
5,31,64,1.987,105.6,1015,8.16823
5,31,64,1.987,105.6,1010,7.61712
5,31,64,1.987,105.6,1005,7.21599
5,31,64,1.987,105.6,1000,6.91379
5,31,64,1.987,105.6,995,6.67144
5,31,64,1.987,105.6,990,6.47056
5,31,64,1.987,105.6,985,6.28249
5,31,64,1.987,105.6,980,6.10892
5,31,64,1.987,105.6,975,5.93438
5,31,64,1.987,105.6,970,5.76898
5,31,64,1.987,105.6,965,5.59825
5,31,64,1.987,105.6,960,5.43347
5,31,64,1.987,105.6,955,5.26533
5,31,64,1.987,105.6,950,5.09938
5,31,64,1.987,105.6,945,4.93117
5,31,64,1.987,105.6,940,4.76835
5,31,64,1.987,105.6,935,4.6
5,31,64,1.987,105.6,930,4.42944
5,31,64,1.987,105.6,925,4.25817
5,31,64,1.987,105.6,920,4.08897
5,31,64,1.987,105.6,915,3.92139
5,31,64,1.987,105.6,910,3.75657
5,31,64,1.987,105.6,905,3.5968
5,31,64,1.987,105.6,900,3.43688
5,31,64,1.987,105.6,895,3.27806
5,31,64,1.987,105.6,890,3.11767
5,31,64,1.987,105.6,885,2.95784
5,31,64,1.987,105.6,880,2.80211
5,31,64,1.987,105.6,875,2.63973
5,31,64,1.987,105.6,870,2.48043
5,31,64,1.987,105.6,865,2.32361
5,31,64,1.987,105.6,860,2.18014
5,31,64,1.987,105.6,855,2.03128
5,31,64,1.987,105.6,850,1.94067
5,31,64,1.987,105.6,845,1.79159
5,31,64,1.987,105.6,840,1.66463
5,31,64,1.987,105.6,835,1.53136
5,31,64,1.987,105.6,830,1.39858
5,31,64,1.987,105.6,825,1.26887
5,31,64,1.987,105.6,820,1.13935
5,31,64,1.987,105.6,815,1.01861
5,31,64,1.987,105.6,810,0.899492
5,31,64,1.987,105.6,805,0.787124
5,31,64,1.987,105.6,800,0.680545
5,31,64,1.987,105.6,795,0.581581
5,31,64,1.987,105.6,790,0.491499
5,31,64,1.987,105.6,785,0.409422
5,31,64,1.987,105.6,780,0.3365
5,31,64,1.987,105.6,775,0.273214
5,31,64,1.987,105.6,770,0.220502
5,31,64,1.987,105.6,765,0.178013
5,31,64,1.987,105.6,760,0.146415
5,31,64,1.987,105.6,755,0.12702
5,31,64,1.987,105.6,750,0.11992
5,31,64,1.987,105.6,745,0.125929
5,31,64,1.987,105.6,740,0.147495
5,31,64,1.987,105.6,735,0.180827
5,31,64,1.987,105.6,730,0.227716
5,31,64,1.987,105.6,725,0.290563
5,31,64,1.987,105.6,720,0.369395
5,31,64,1.987,105.6,715,0.464113
5,31,64,1.987,105.6,710,0.576124
5,31,64,1.987,105.6,705,0.705113
5,31,64,1.987,105.6,700,0.851056
5,31,64,1.987,105.6,695,1.01492
5,31,64,1.987,105.6,690,1.19774
5,31,64,1.987,105.6,685,1.40237
5,31,64,1.987,105.6,680,1.62951
5,31,64,1.987,105.6,675,1.8809
5,31,64,1.987,105.6,670,2.15616
5,31,64,1.987,105.6,665,2.45338
5,31,64,1.987,105.6,660,2.77098
5,31,64,1.987,105.6,655,3.11561
5,31,64,1.987,105.6,650,3.48461
5,31,64,1.987,105.6,645,3.87822
5,31,64,1.987,105.6,640,4.2954
5,31,64,1.987,105.6,635,4.73786
5,31,64,1.987,105.6,630,5.20928
5,31,64,1.987,105.6,625,5.71251
5,31,64,1.987,105.6,620,6.24581
5,31,64,1.987,105.6,615,6.80953
5,31,64,1.987,105.6,610,7.40207
5,31,64,1.987,105.6,605,8.02407
5,31,64,1.987,105.6,600,8.68249
5,31,64,1.987,105.6,595,9.36203
5,31,64,1.987,105.6,590,10.0689
5,31,64,1.987,105.6,585,10.8024
5,31,64,1.987,105.6,580,11.5702
5,31,64,1.987,105.6,575,12.3745
5,31,64,1.987,105.6,570,13.2129
5,31,64,1.987,105.6,565,14.083
5,31,64,1.987,105.6,560,14.9791
5,31,64,1.987,105.6,555,15.901
5,31,64,1.987,105.6,550,16.851
5,31,64,1.987,105.6,545,17.8254
5,31,64,1.987,105.6,540,18.8267
5,31,64,1.987,105.6,535,19.8532
5,31,64,1.987,105.6,530,20.9081
5,31,64,1.987,105.6,525,21.9888
5,31,64,1.987,105.6,520,23.1011
5,31,64,1.987,105.6,515,24.2359
5,31,64,1.987,105.6,510,25.3849
5,31,64,1.987,105.6,505,26.5435
5,31,64,1.987,105.6,500,27.7198
5,31,64,1.987,105.6,495,28.903
5,31,64,1.987,105.6,490,30.0994
5,31,64,1.987,105.6,485,31.3055
5,31,64,1.987,105.6,480,32.5221
5,31,64,1.987,105.6,475,33.7458
5,31,64,1.987,105.6,470,34.9693
5,31,64,1.987,105.6,465,36.2042
5,31,64,1.987,105.6,460,37.4326
5,31,64,1.987,105.6,455,38.6551
5,31,64,1.987,105.6,450,39.8651
5,31,64,1.987,105.6,445,41.0754
5,31,64,1.987,105.6,440,42.2728
5,31,64,1.987,105.6,435,43.4483
5,31,64,1.987,105.6,430,44.6197
5,31,64,1.987,105.6,425,45.7881
5,31,64,1.987,105.6,420,46.9837
5,31,64,1.987,105.6,415,48.1083
5,31,64,1.987,105.6,410,49.2061
5,31,64,1.987,105.6,405,50.296
5,31,64,1.987,105.6,400,51.3641
5,31,64,1.987,105.6,395,52.4599
5,31,64,1.987,105.6,390,53.5636
5,31,64,1.987,105.6,385,54.7077
5,31,64,1.987,105.6,380,55.8151
5,31,64,1.987,105.6,375,56.5989
5,31,64,1.987,105.6,370,56.4502
5,31,64,1.987,105.6,365,54.9604
5,31,64,1.987,105.6,360,52.266
5,31,64,1.987,105.6,355,48.8319
5,31,64,1.987,105.6,350,45.103
5,31,64,1.987,105.6,345,41.3104
5,31,64,1.987,105.6,340,37.2817
5,31,64,1.987,105.6,335,33.0432
5,31,64,1.987,105.6,330,28.4805
5,31,64,1.987,105.6,325,23.6739
5,31,64,1.987,105.6,320,18.7567
5,31,64,1.987,105.6,315,13.9232
5,31,64,1.987,105.6,310,9.44422
5,31,64,1.987,105.6,305,5.62608
5,31,64,1.987,105.6,300,2.81287
11,42,70,1.979,91.0,1200,96.9342
11,42,70,1.979,91.0,1195,96.8773
11,42,70,1.979,91.0,1190,96.7553
11,42,70,1.979,91.0,1185,96.5167
11,42,70,1.979,91.0,1180,96.1217
11,42,70,1.979,91.0,1175,95.5448
11,42,70,1.979,91.0,1170,94.7899
11,42,70,1.979,91.0,1165,93.8662
11,42,70,1.979,91.0,1160,92.7931
11,42,70,1.979,91.0,1155,91.5676
11,42,70,1.979,91.0,1150,90.1862
11,42,70,1.979,91.0,1145,88.6469
11,42,70,1.979,91.0,1140,86.9361
11,42,70,1.979,91.0,1135,85.0457
11,42,70,1.979,91.0,1130,82.9557
11,42,70,1.979,91.0,1125,80.6777
11,42,70,1.979,91.0,1120,78.2054
11,42,70,1.979,91.0,1115,75.5411
11,42,70,1.979,91.0,1110,72.6614
11,42,70,1.979,91.0,1105,69.567
11,42,70,1.979,91.0,1100,66.2357
11,42,70,1.979,91.0,1095,62.6651
11,42,70,1.979,91.0,1090,58.8671
11,42,70,1.979,91.0,1085,54.8579
11,42,70,1.979,91.0,1080,50.6337
11,42,70,1.979,91.0,1075,46.1665
11,42,70,1.979,91.0,1070,41.4333
11,42,70,1.979,91.0,1065,36.4615
11,42,70,1.979,91.0,1060,31.3761
11,42,70,1.979,91.0,1055,26.4086
11,42,70,1.979,91.0,1050,21.8066
11,42,70,1.979,91.0,1045,17.7809
11,42,70,1.979,91.0,1040,14.4186
11,42,70,1.979,91.0,1035,11.7289
11,42,70,1.979,91.0,1030,9.65081
11,42,70,1.979,91.0,1025,8.09767
11,42,70,1.979,91.0,1020,6.96557
11,42,70,1.979,91.0,1015,6.16403
11,42,70,1.979,91.0,1010,5.59211
11,42,70,1.979,91.0,1005,5.18224
11,42,70,1.979,91.0,1000,4.8732
11,42,70,1.979,91.0,995,4.63693
11,42,70,1.979,91.0,990,4.43338
11,42,70,1.979,91.0,985,4.25313
11,42,70,1.979,91.0,980,4.08574
11,42,70,1.979,91.0,975,3.92817
11,42,70,1.979,91.0,970,3.77098
11,42,70,1.979,91.0,965,3.62164
11,42,70,1.979,91.0,960,3.47193
11,42,70,1.979,91.0,955,3.32065
11,42,70,1.979,91.0,950,3.16765
11,42,70,1.979,91.0,945,3.01922
11,42,70,1.979,91.0,940,2.87817
11,42,70,1.979,91.0,935,2.73673
11,42,70,1.979,91.0,930,2.59511
11,42,70,1.979,91.0,925,2.44947
11,42,70,1.979,91.0,920,2.31342
11,42,70,1.979,91.0,915,2.17253
11,42,70,1.979,91.0,910,2.04242
11,42,70,1.979,91.0,905,1.90614
11,42,70,1.979,91.0,900,1.78449
11,42,70,1.979,91.0,895,1.65613
11,42,70,1.979,91.0,890,1.53258
11,42,70,1.979,91.0,885,1.40393
11,42,70,1.979,91.0,880,1.28717
11,42,70,1.979,91.0,875,1.18208
11,42,70,1.979,91.0,870,1.06588
11,42,70,1.979,91.0,865,0.97083
11,42,70,1.979,91.0,860,0.875471
11,42,70,1.979,91.0,855,0.779074
11,42,70,1.979,91.0,850,0.636042
11,42,70,1.979,91.0,845,0.55683
11,42,70,1.979,91.0,840,0.480971
11,42,70,1.979,91.0,835,0.410221
11,42,70,1.979,91.0,830,0.344452
11,42,70,1.979,91.0,825,0.285744
11,42,70,1.979,91.0,820,0.234405
11,42,70,1.979,91.0,815,0.19249
11,42,70,1.979,91.0,810,0.158677
11,42,70,1.979,91.0,805,0.134653
11,42,70,1.979,91.0,800,0.120231
11,42,70,1.979,91.0,795,0.116675
11,42,70,1.979,91.0,790,0.124887
11,42,70,1.979,91.0,785,0.145439
11,42,70,1.979,91.0,780,0.178314
11,42,70,1.979,91.0,775,0.223369
11,42,70,1.979,91.0,770,0.282393
11,42,70,1.979,91.0,765,0.35466
11,42,70,1.979,91.0,760,0.440644
11,42,70,1.979,91.0,755,0.541996
11,42,70,1.979,91.0,750,0.65813
11,42,70,1.979,91.0,745,0.790171
11,42,70,1.979,91.0,740,0.938855
11,42,70,1.979,91.0,735,1.10223
11,42,70,1.979,91.0,730,1.28235
11,42,70,1.979,91.0,725,1.48092
11,42,70,1.979,91.0,720,1.69833
11,42,70,1.979,91.0,715,1.93273
11,42,70,1.979,91.0,710,2.18712
11,42,70,1.979,91.0,705,2.45875
11,42,70,1.979,91.0,700,2.74817
11,42,70,1.979,91.0,695,3.05562
11,42,70,1.979,91.0,690,3.38209
11,42,70,1.979,91.0,685,3.73803
11,42,70,1.979,91.0,680,4.11799
11,42,70,1.979,91.0,675,4.52426
11,42,70,1.979,91.0,670,4.95403
11,42,70,1.979,91.0,665,5.40509
11,42,70,1.979,91.0,660,5.87686
11,42,70,1.979,91.0,655,6.37324
11,42,70,1.979,91.0,650,6.89177
11,42,70,1.979,91.0,645,7.43395
11,42,70,1.979,91.0,640,7.99773
11,42,70,1.979,91.0,635,8.58862
11,42,70,1.979,91.0,630,9.20337
11,42,70,1.979,91.0,625,9.84756
11,42,70,1.979,91.0,620,10.5138
11,42,70,1.979,91.0,615,11.2088
11,42,70,1.979,91.0,610,11.9306
11,42,70,1.979,91.0,605,12.6761
11,42,70,1.979,91.0,600,13.456
11,42,70,1.979,91.0,595,14.245
11,42,70,1.979,91.0,590,15.0523
11,42,70,1.979,91.0,585,15.885
11,42,70,1.979,91.0,580,16.7424
11,42,70,1.979,91.0,575,17.6292
11,42,70,1.979,91.0,570,18.5378
11,42,70,1.979,91.0,565,19.4626
11,42,70,1.979,91.0,560,20.409
11,42,70,1.979,91.0,555,21.3692
11,42,70,1.979,91.0,550,22.3491
11,42,70,1.979,91.0,545,23.3375
11,42,70,1.979,91.0,540,24.341
11,42,70,1.979,91.0,535,25.3562
11,42,70,1.979,91.0,530,26.3916
11,42,70,1.979,91.0,525,27.4402
11,42,70,1.979,91.0,520,28.5084
11,42,70,1.979,91.0,515,29.5742
11,42,70,1.979,91.0,510,30.6462
11,42,70,1.979,91.0,505,31.7151
11,42,70,1.979,91.0,500,32.7868
11,42,70,1.979,91.0,495,33.8545
11,42,70,1.979,91.0,490,34.9155
11,42,70,1.979,91.0,485,35.9715
11,42,70,1.979,91.0,480,37.0192
11,42,70,1.979,91.0,475,38.0644
11,42,70,1.979,91.0,470,39.0942
11,42,70,1.979,91.0,465,40.1147
11,42,70,1.979,91.0,460,41.1181
11,42,70,1.979,91.0,455,42.1058
11,42,70,1.979,91.0,450,43.069
11,42,70,1.979,91.0,445,44.0108
11,42,70,1.979,91.0,440,44.9338
11,42,70,1.979,91.0,435,45.8241
11,42,70,1.979,91.0,430,46.6901
11,42,70,1.979,91.0,425,47.5185
11,42,70,1.979,91.0,420,48.376
11,42,70,1.979,91.0,415,49.1344
11,42,70,1.979,91.0,410,49.8387
11,42,70,1.979,91.0,405,50.5215
11,42,70,1.979,91.0,400,51.1515
11,42,70,1.979,91.0,395,51.7741
11,42,70,1.979,91.0,390,52.3691
11,42,70,1.979,91.0,385,52.9482
11,42,70,1.979,91.0,380,53.4216
11,42,70,1.979,91.0,375,53.4169
11,42,70,1.979,91.0,370,52.2387
11,42,70,1.979,91.0,365,49.5795
11,42,70,1.979,91.0,360,45.6195
11,42,70,1.979,91.0,355,40.9304
11,42,70,1.979,91.0,350,35.9936
11,42,70,1.979,91.0,345,31.0454
11,42,70,1.979,91.0,340,26.0044
11,42,70,1.979,91.0,335,20.922
11,42,70,1.979,91.0,330,15.8742
11,42,70,1.979,91.0,325,11.0993
11,42,70,1.979,91.0,320,6.91647
11,42,70,1.979,91.0,315,3.69173
11,42,70,1.979,91.0,310,1.74214
11,42,70,1.979,91.0,305,1.29772
11,42,70,1.979,91.0,300,2.53076
54,75,94,1.96,117.6,1200,97.7806
54,75,94,1.96,117.6,1195,97.7252
54,75,94,1.96,117.6,1190,97.5906
54,75,94,1.96,117.6,1185,97.3353
54,75,94,1.96,117.6,1180,96.9134
54,75,94,1.96,117.6,1175,96.3058
54,75,94,1.96,117.6,1170,95.5162
54,75,94,1.96,117.6,1165,94.5563
54,75,94,1.96,117.6,1160,93.4458
54,75,94,1.96,117.6,1155,92.1794
54,75,94,1.96,117.6,1150,90.7528
54,75,94,1.96,117.6,1145,89.1596
54,75,94,1.96,117.6,1140,87.3817
54,75,94,1.96,117.6,1135,85.418
54,75,94,1.96,117.6,1130,83.2428
54,75,94,1.96,117.6,1125,80.8735
54,75,94,1.96,117.6,1120,78.2942
54,75,94,1.96,117.6,1115,75.5096
54,75,94,1.96,117.6,1110,72.4933
54,75,94,1.96,117.6,1105,69.2416
54,75,94,1.96,117.6,1100,65.7433
54,75,94,1.96,117.6,1095,61.9896
54,75,94,1.96,117.6,1090,57.9923
54,75,94,1.96,117.6,1085,53.7595
54,75,94,1.96,117.6,1080,49.2858
54,75,94,1.96,117.6,1075,44.5403
54,75,94,1.96,117.6,1070,39.4992
54,75,94,1.96,117.6,1065,34.197
54,75,94,1.96,117.6,1060,28.7739
54,75,94,1.96,117.6,1055,23.4825
54,75,94,1.96,117.6,1050,18.5931
54,75,94,1.96,117.6,1045,14.3304
54,75,94,1.96,117.6,1040,10.7836
54,75,94,1.96,117.6,1035,7.96764
54,75,94,1.96,117.6,1030,5.81245
54,75,94,1.96,117.6,1025,4.22359
54,75,94,1.96,117.6,1020,3.08955
54,75,94,1.96,117.6,1015,2.30377
54,75,94,1.96,117.6,1010,1.77143
54,75,94,1.96,117.6,1005,1.41185
54,75,94,1.96,117.6,1000,1.16758
54,75,94,1.96,117.6,995,0.994009
54,75,94,1.96,117.6,990,0.862638
54,75,94,1.96,117.6,985,0.76122
54,75,94,1.96,117.6,980,0.676936
54,75,94,1.96,117.6,975,0.604029
54,75,94,1.96,117.6,970,0.539795
54,75,94,1.96,117.6,965,0.47926
54,75,94,1.96,117.6,960,0.425556
54,75,94,1.96,117.6,955,0.376113
54,75,94,1.96,117.6,950,0.332026
54,75,94,1.96,117.6,945,0.289967
54,75,94,1.96,117.6,940,0.259381
54,75,94,1.96,117.6,935,0.233529
54,75,94,1.96,117.6,930,0.214753
54,75,94,1.96,117.6,925,0.198728
54,75,94,1.96,117.6,920,0.184167
54,75,94,1.96,117.6,915,0.182959
54,75,94,1.96,117.6,910,0.186314
54,75,94,1.96,117.6,905,0.209395
54,75,94,1.96,117.6,900,0.239146
54,75,94,1.96,117.6,895,0.278197
54,75,94,1.96,117.6,890,0.325662
54,75,94,1.96,117.6,885,0.370213
54,75,94,1.96,117.6,880,0.433114
54,75,94,1.96,117.6,875,0.498563
54,75,94,1.96,117.6,870,0.587344
54,75,94,1.96,117.6,865,0.671635
54,75,94,1.96,117.6,860,0.774014
54,75,94,1.96,117.6,855,0.876075
54,75,94,1.96,117.6,850,0.940826
54,75,94,1.96,117.6,845,1.07225
54,75,94,1.96,117.6,840,1.21972
54,75,94,1.96,117.6,835,1.38512
54,75,94,1.96,117.6,830,1.5628
54,75,94,1.96,117.6,825,1.75163
54,75,94,1.96,117.6,820,1.9588
54,75,94,1.96,117.6,815,2.18554
54,75,94,1.96,117.6,810,2.42294
54,75,94,1.96,117.6,805,2.67122
54,75,94,1.96,117.6,800,2.9313
54,75,94,1.96,117.6,795,3.21169
54,75,94,1.96,117.6,790,3.50655
54,75,94,1.96,117.6,785,3.81536
54,75,94,1.96,117.6,780,4.14183
54,75,94,1.96,117.6,775,4.48315
54,75,94,1.96,117.6,770,4.83924
54,75,94,1.96,117.6,765,5.21189
54,75,94,1.96,117.6,760,5.59977
54,75,94,1.96,117.6,755,6.00071
54,75,94,1.96,117.6,750,6.41703
54,75,94,1.96,117.6,745,6.84575
54,75,94,1.96,117.6,740,7.28886
54,75,94,1.96,117.6,735,7.74988
54,75,94,1.96,117.6,730,8.22544
54,75,94,1.96,117.6,725,8.71902
54,75,94,1.96,117.6,720,9.22995
54,75,94,1.96,117.6,715,9.75369
54,75,94,1.96,117.6,710,10.2901
54,75,94,1.96,117.6,705,10.8431
54,75,94,1.96,117.6,700,11.4104
54,75,94,1.96,117.6,695,11.9888
54,75,94,1.96,117.6,690,12.582
54,75,94,1.96,117.6,685,13.2027
